category,name,developer,description,image,tag,rating,rating_count,install_count
Marketing,Marketo Integration,"CapabilityBlox, Inc.",Create and continuously synchronize email jobs and results with Adobe Marketo Engage.,https://dapulse-res.cloudinary.com/image/upload/v1675859039/monday-apps-marketplace/Marketo%20Integration/icon_7.png,,,,49
Marketing,Nanos AI,Nanocorp AG,"Create campaigns on Google, Facebook, and Instagram with Nanos patented AI technology.",https://dapulse-res.cloudinary.com/image/upload/v1673880759/monday-apps-marketplace/NANOS%20AI/monday_nanos_icon.png,,,,136
Marketing,HubDay.io,OBO,The smartest way to manage your HubSpot Marketing Data in monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1670335398/monday-apps-marketplace/Hubday.io/HubDayLogo.png,,,,106
Marketing,SMS to Board,ElasticDay,The SMS Items app allows you to create new items from sms text messages in your monday.com boards,https://dapulse-res.cloudinary.com/image/upload/v1667810021/monday-apps-marketplace/SMS%20to%20board%20%28ElasticDay%29/App_Store_Icon.png,,,,701
Marketing,Visme,Visme,"Design presentations, documents, & more, and embed them into your monday.com boards & docs",https://dapulse-res.cloudinary.com/image/upload/v1662651370/monday-apps-marketplace/Visme/App_ICons.png,,,,697
Marketing,VideoNotes,Moveo Group,VideoNotes enables your team to collaborate on your board videos in a new and efficient way.,https://dapulse-res.cloudinary.com/image/upload/v1661788442/monday-apps-marketplace/VideoNotes/icon_6.png,,,,485
Marketing,Zoho Workplace Embedded,David Simpson Apps,"Embed documents, spreadsheets, presentations, folders & calendars from Zoho Workplace",https://dapulse-res.cloudinary.com/image/upload/v1661699314/monday-apps-marketplace/Zoho%20Workplace%20Embedded/zoho-workplace-app-icon-blue.png,,,,428
Marketing,The Giving Block,The Giving Block,Subscribe to The Giving Block to accept crypto donations and get it in your monday.com board.,https://dapulse-res.cloudinary.com/image/upload/v1661175544/monday-apps-marketplace/The%20Giving%20Block/App_icon_1_2.png,,,,76
Marketing,Sketch Designs,42nd,Sketch Designs makes it super easy to share Sketch files across your organization.,https://dapulse-res.cloudinary.com/image/upload/v1659367416/monday-apps-marketplace/Sketch%20Designs/app-icon_7.png,,,,69
Marketing,thanks.io,"Thanks.io, LLC","Easily send postcards, notecards, letters & gift cards directly from your monday.com boards.",https://dapulse-res.cloudinary.com/image/upload/v1656952008/monday-apps-marketplace/Thanks.io/image4.png,,,,183
Marketing,Microsoft Power BI Embedded,David Simpson Apps,Effortlessly embed Microsoft Power BI dashboards and reports in monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1656949816/monday-apps-marketplace/MICROSOFT%20POWER%20BI/microsoft-power-bi-app-icon-blue.png,,,,1.5K
Marketing,Microsoft Forms Embedded,David Simpson Apps,Effortlessly embed Microsoft Forms in monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1656949327/monday-apps-marketplace/Microsoft%20Forms%20Embedded/microsoft-forms-app-icon-blue.png,,,,1.4K
Marketing,Adobe Xd Embedded,Collabsoft,Share designs and prototypes from Adobe Xd with your team for seamless collaboration!,https://dapulse-res.cloudinary.com/image/upload/v1658235785/monday-apps-marketplace/Adobe%20XD%20Embedded/Adobe_Xd_Embedded_-_Logo_Export.png,,,,1K
Marketing,Sketch Embedded,Collabsoft,"Live previews of your designs from Sketch, right inside monday.com in mere seconds.",https://dapulse-res.cloudinary.com/image/upload/v1658235897/monday-apps-marketplace/Sketch%20Embedded/Sketch_Embedded_-_Logo_Export.png,,,,217
Marketing,MoceanAPI SMS,Micro Ocean Technologies Sdn Bhd,"Send, receive and automate text messages or SMS and WhatsApp within monday.com",https://dapulse-res.cloudinary.com/image/upload/v1649337500/monday-apps-marketplace/MoceanAPI/mocean-logo.jpg,,,,760
Marketing,Zeplin Embedded,Collabsoft,Add Zeplin scenes to your monday.com dashboards and views for seamless designer to developer handoff,https://dapulse-res.cloudinary.com/image/upload/v1658234917/monday-apps-marketplace/Zeplin%20Embedded/Zeplin_Embedded_-_Logo_Export.png,,,,348
Marketing,Figma Embedded,Collabsoft,Figma is the #1 design application and is now available on monday.com!,https://dapulse-res.cloudinary.com/image/upload/v1659967104/monday-apps-marketplace/Figma%20Embedded/Figma_Embedded_-_Logo_Export.png,,,,5.3K
Marketing,Gliffy by Perforce,Perforce Software,Create everything from technical diagrams to flowcharts — all without ever leaving monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1637595214/monday-apps-marketplace/Gliffy/icon-gliffy-monday.png,,,,1.1K
Marketing,Delayed Status Change,Excellent Team,When a status change to something and a configurable timer expires change status to something.,https://dapulse-res.cloudinary.com/image/upload/v1637165295/monday-apps-marketplace/Delayed%20Status%20Change/Delayed_Status_Change_logo.png,,,,171
Marketing,MediaValet,MediaValet,Attach MediaValet assets to your boards & upload assets directly to MediaValet from within monday.com,https://dapulse-res.cloudinary.com/image/upload/v1635160338/monday-apps-marketplace/MediaValet/MV-Logo-Icon-192x192_1.png,,,,370
Marketing,Beautiful.ai,Beautiful.ai,Create stunning presentations in minutes. No design skills needed.,https://dapulse-res.cloudinary.com/image/upload/v1633955751/Beautiful%20ai/App_icon_1_1.png,,,,4.1K
Marketing,Growstars,Growstars - Ashi Harel,"Growstars automates your employee referral campaigns, create positions, post, manage & keep track!",https://dapulse-res.cloudinary.com/image/upload/v1632402502/monday-apps-marketplace/Growstars/App_Icon_Template_1.jpg,,,,336
Marketing,Hootsuite,Hootsuite Inc.,"Streamline your social media campaigns workflows - plan, track and publish all posts from one place.",https://dapulse-res.cloudinary.com/image/upload/v1630837546/monday-apps-marketplace/Hootsuite/Hootsuite_-_Icon.png,,,,6K
Marketing,Semrush,Semrush,Bring your online marketing campaigns data into monday.com to boost your online visibility,https://dapulse-res.cloudinary.com/image/upload/v1630502685/monday-apps-marketplace/SEMrush/big-Monday_marketplace_Logo.png,,,,1.9K
Marketing,Tolstoy,"Tolstoy, Ltd.","The leading video platform for prospecting & lead qualification, video support, customer success, & recruiting.",https://dapulse-res.cloudinary.com/image/upload/v1620719501/monday-apps-marketplace/Tolstoy/Icon_4.png,,,,305
Marketing,SurveySparrow,SurveySparrow,Seamlessly create new items on the monday board from survey responses.,https://dapulse-res.cloudinary.com/image/upload/v1619342016/monday-apps-marketplace/SurveySparrow/FAv_1.png,,,,270
Marketing,Formito,Formito,Turn your board into a chatbot and collect responses,https://dapulse-res.cloudinary.com/image/upload/v1610553023/monday-apps-marketplace/Formito/logo_2.png,,,,1.9K
Project management,Unlimited Subitems,Adaptavist,Extend the monday.com Item-Subitem hierarchy by adding as many levels of child subitems as you need.,https://dapulse-res.cloudinary.com/image/upload/v1669824080/monday-apps-marketplace/Unlimited%20Subitems/USI_Icon.png,,4.7,3,3.3K
Project management,Tracket - Makes Time Work,Avisi Apps,The flexible time-tracking solution for monday.com. Easily log hours on existing items and subitems.,https://dapulse-res.cloudinary.com/image/upload/v1636039198/monday-apps-marketplace/Tracket/Tracket_Appicoon_Donkerblauw.png,,4.6,18,4.4K
Project management,Retrospective Tools,SNG Technologies Ltd.,"Discover performance bottlenecks and analyse workflow in-depth with animations of project history, charts and statistics.",https://dapulse-res.cloudinary.com/image/upload/v1603645835/monday-apps-marketplace/Retrospective%20Tools/logo-192x192-trans.png,,,,2.4K
Project management,Scheduler PRO,Work Perfect Group,Schedule your entire project with one start/end date!,https://dapulse-res.cloudinary.com/image/upload/v1685973791/monday-apps-marketplace/schedulerPro/SPRO_Logo.png,,5,11,989
Project management,Workflow,Spot-nik,A visual step-by-step workflow process with required columns and custom permissions in each step.,https://dapulse-res.cloudinary.com/image/upload/v1619615599/monday-apps-marketplace/Workflow/v2/WF-app-icon.jpg,Editor's choice,5,3,9.8K
Project management,VLOOKUP Auto-link,Jetpack Apps,Auto-link and synchronize data across monday.com boards effortlessly.,https://dapulse-res.cloudinary.com/image/upload/v1612783271/monday-apps-marketplace/%E2%96%B6%EF%B8%8F%20VLOOKUP%20Auto-link/Group_9.png,Best seller,4.7,45,7.4K
Project management,Miro,Miro,Bring visual collaboration to projects with Miro for monday.com,https://dapulse-res.cloudinary.com/image/upload/v1603221669/monday-apps-marketplace/Miro/icon.png,Editor's choice,4.5,8,23.3K
Project management,Autoboost,Boost Moveo LTD,That thing you couldn't do with standard automation? With Autoboost you can!,https://dapulse-res.cloudinary.com/image/upload/v1669639330/monday-apps-marketplace/Autoboost/v2/App_Icon_linear.png,Best seller,4.4,36,7.4K
Project management,Public Files,Luxie Tech,Users can now access monday.com stored files via an external URL. URLs are even usable in automations!,https://dapulse-res.cloudinary.com/image/upload/v1675784428/monday-apps-marketplace/Public%20Files/LUXIE_TECH_-_PUBLIC_FILES.png,,4.2,5,197
Project management,TrackMy,Jetpack Apps,A powerful real-time tracking solution for your business with access to 1207 couriers globally,https://dapulse-res.cloudinary.com/image/upload/v1646058347/monday-apps-marketplace/TrackMy/Frame_5.png,,4.2,5,1.2K
Project management,Bulker,Boost Moveo LTD,Bulker brings you the possibility to create & manage multiple boards in only a few clicks!,https://dapulse-res.cloudinary.com/image/upload/v1656516712/monday-apps-marketplace/Bulker/App_Icon_9.png,,3.7,3,155
Project management,Start + End = Timeline,Excellent Team,Converts two Date columns to a Timeline,https://dapulse-res.cloudinary.com/image/upload/v1606721392/monday-apps-marketplace/Excellent%20Team/Start%20%2B%20End%20%3D%20Timeline/Icon%20and%20Gallery%20Images%20-%20v3/Date_to_Timeline_logo_1.png,,3.4,12,3.1K
Project management,Google Calendar Embedded,Collabsoft,"Embed your Google Calendars to your monday views, dashboards and docs so you’re always in sync!",https://dapulse-res.cloudinary.com/image/upload/v1658235002/monday-apps-marketplace/Google%20Calendar%20Embedded/Google_Calendar_Embedded_-_Logo_Export.png,Editor's choice,3.1,16,24K
Project management,Approvals,AppFox,Add a simple yet powerful approval process to your monday.com board,https://dapulse-res.cloudinary.com/image/upload/v1631181731/monday-apps-marketplace/Approvals/v2/Approvals_for_monday.com_Logo_V2.png,Editor's choice,3,6,11K
Project management,Embedded Calendar Pro,SpicyTab,"Embed Google Calendar, Outlook Calendar or Apple calendar into your Items, Boards and Widgets",https://dapulse-res.cloudinary.com/image/upload/v1659362766/monday-apps-marketplace/Embedded%20Calendar%20Pro/App-Icon_6.png,,1.3,3,2.9K
Project management,Confluence Embedder,Presago,Add Confluence pages anywhere in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1698670988/monday-apps-marketplace/Confluence%20Embedder/Risorsa_12.png,New,,,5
Project management,Confluence Embedded,David Simpson Apps,Effortlessly embed pages from Atlassian Confluence,https://dapulse-res.cloudinary.com/image/upload/v1698666689/monday-apps-marketplace/Confluence%20Embedded/logo.svg_1.png,New,,,3
Project management,Score,evolu software GmbH,"Prioritization with WSJF, RICE, ICE or your own framework",https://dapulse-res.cloudinary.com/image/upload/v1694098638/monday-apps-marketplace/Score/Icon_Score_Monday.png,New,,,26
Project management,Time Tracking,Appvibe,Track the time spent by your teammates working on each item on your board.,https://dapulse-res.cloudinary.com/image/upload/v1694096038/monday-apps-marketplace/Reports%20and%20Charts%20-%20Bitband/V3/logo-without-text1.png,,,,241
Project management,Date & Timeline Mutations,Simplified Workflows,This app expands the possibilities of what you can do with Date and Timeline columns.,https://dapulse-res.cloudinary.com/image/upload/v1690382017/monday-apps-marketplace/Date%20and%20Timeline%20Mutations/Date___Timeline_Mutations_App_Icon_1.png,,,,74
Project management,TeamBoard - Resource Planning,DevSamurai,"Team management, capacity planning and reports for teams to visualize projects and team's time.",https://dapulse-res.cloudinary.com/image/upload/v1689687561/monday-apps-marketplace/TeamBoard/Icon_192X192_1.jpg,Editor's choice,,,1.1K
Project management,TimesheetsPro,Work Perfect Group,Track & visualise your time in a whole new way.,https://dapulse-res.cloudinary.com/image/upload/v1687767667/TimesheetsPro/Tpro_Marketplace_logo.png,,,,1.1K
Project management,LogBack,appSolution,Made a mistake? Now you can finally UNDO!,https://dapulse-res.cloudinary.com/image/upload/v1686493644/monday-apps-marketplace/LogBack/updated_icon.png,,,,202
Project management,Agile User Story Map,"DSS, INC.",Help Agile Teams define what to build and maintain visibility for how it all fits together.,https://dapulse-res.cloudinary.com/image/upload/v1680626853/monday-apps-marketplace/Agile%20User%20Story%20Maps/logo_1_192x192.png,,,,620
Project management,Workday Maestro,Jackal Software,Workday Maestro calculates working days between dates for countries and locales around the world.,https://dapulse-res.cloudinary.com/image/upload/v1672671908/monday-apps-marketplace/Workday%20Maestro/workdaymaestroicon_192.png,,,,82
Project management,Time in Status,SaaSJet,This app helps track Time in Status for your monday tasks in a convenient way.,https://dapulse-res.cloudinary.com/image/upload/v1664462867/monday-apps-marketplace/Time%20in%20Status/v2/Logo.png,,,,1.6K
Project management,Item to Document,Click On Ltd.,"Generates documents with your data, allows custom templates with your free design and images.",https://dapulse-res.cloudinary.com/image/upload/v1669568976/monday-apps-marketplace/ItemToDocument/icon-192-x192_1.png,,,,656
Project management,Clockhound,"Herzum North America, Inc.",Clockhound: time-tracking and reporting. Enter hours and billing codes from item view or mobile.,https://dapulse-res.cloudinary.com/image/upload/v1659949681/monday-apps-marketplace/clockhound/APPICON_Mesa_de_trabajo_1.png,,,,381
Project management,inVision Designs,42nd,inVision Designs makes it easy to share inVision prototypes and designs across your organization.,https://dapulse-res.cloudinary.com/image/upload/v1659458311/monday-apps-marketplace/inVision%20Designs/app-icon_1_1.png,,,,115
Project management,Autofill Group Name,b-lab,Automatically fill group name to dropdown list column.,https://dapulse-res.cloudinary.com/image/upload/v1659343087/monday-apps-marketplace/Autofill%20Group%20name/drop_down_list_192x192_1.png,,,,77
Project management,Microsoft Power BI Embedded,David Simpson Apps,Effortlessly embed Microsoft Power BI dashboards and reports in monday.com.,https://dapulse-res.cloudinary.com/image/upload/v1656949816/monday-apps-marketplace/MICROSOFT%20POWER%20BI/microsoft-power-bi-app-icon-blue.png,,,,1.5K
